|6.6.6
mars_lf97_atl_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  38501.0        1192.91        3499.97        7.87554        4.36831     
  38601.0        1194.48        3500.11        7.87574        4.36806     
  38701.0        1196.04        3500.24        7.87595        4.36780     
  38801.0        1197.60        3500.38        7.87615        4.36755     
  38901.0        1199.15        3501.48        7.88110        4.36912     
  39001.0        1200.70        3501.60        7.88125        4.36885     
  39101.0        1202.25        3501.72        7.88140        4.36857     
  39201.0        1203.80        3501.85        7.88156        4.36830     
  39301.0        1205.34        3501.89        7.88148        4.36796     
  39401.0        1206.87        3502.02        7.88165        4.36769     
  39501.0        1208.41        3502.21        7.88196        4.36747     
  39601.0        1209.94        3502.34        7.88214        4.36721     
  39701.0        1211.47        3502.46        7.88232        4.36695     
  39801.0        1212.99        3502.59        7.88251        4.36670     
  39901.0        1214.51        3502.72        7.88269        4.36644     
  40001.0        1216.03        3502.86        7.88289        4.36619     
  40101.0        1217.54        3502.98        7.88307        4.36594     
  40201.0        1219.06        3503.11        7.88326        4.36568     
  40301.0        1220.56        3503.24        7.88346        4.36543     
  40401.0        1222.07        3503.37        7.88365        4.36518     
  40501.0        1223.57        3503.51        7.88384        4.36494     
  40601.0        1225.07        3503.64        7.88404        4.36469     
  40701.0        1226.56        3503.77        7.88424        4.36444     
  40801.0        1228.05        3503.90        7.88444        4.36420     
  40901.0        1229.54        3504.03        7.88464        4.36395     
  41001.0        1231.02        3504.16        7.88485        4.36371     
  41101.0        1232.51        3504.30        7.88505        4.36347     
  41201.0        1233.98        3504.43        7.88526        4.36323     
  41301.0        1235.46        3504.29        7.88412        4.36247     
  41401.0        1236.93        3504.43        7.88435        4.36223     
  41501.0        1238.40        3504.58        7.88460        4.36201     
  41601.0        1239.86        3504.95        7.88606        4.36226     
  41701.0        1241.32        3505.09        7.88626        4.36202     
  41801.0        1242.78        3504.65        7.88379        4.36074     
  41901.0        1244.24        3504.80        7.88404        4.36052     
  42001.0        1245.69        3504.94        7.88429        4.36030     
