|6.6.6
mars_bf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  45301.0        1478.83        3517.47        7.82477        4.28266     
  45401.0        1479.98        3517.65        7.82516        4.28254     
  45501.0        1481.13        3517.82        7.82555        4.28242     
  45601.0        1482.27        3517.99        7.82595        4.28231     
  45701.0        1483.40        3518.16        7.82634        4.28219     
  45801.0        1484.54        3518.34        7.82674        4.28208     
  45901.0        1485.67        3518.51        7.82714        4.28197     
  46001.0        1486.79        3518.68        7.82754        4.28186     
  46101.0        1487.91        3518.86        7.82795        4.28175     
  46201.0        1489.03        3519.60        7.83091        4.28264     
  46301.0        1490.14        3519.77        7.83130        4.28253     
  46401.0        1491.25        3519.94        7.83169        4.28242     
  46501.0        1492.35        3520.12        7.83208        4.28231     
  46601.0        1493.45        3520.29        7.83248        4.28220     
  46701.0        1494.54        3520.46        7.83288        4.28210     
  46801.0        1495.64        3520.63        7.83328        4.28199     
  46901.0        1496.72        3519.97        7.82981        4.28038     
  47001.0        1497.81        3520.15        7.83025        4.28029     
  47101.0        1498.89        3520.33        7.83070        4.28020     
  47201.0        1499.96        3520.52        7.83115        4.28012     
  47301.0        1501.03        3520.70        7.83160        4.28004     
  47401.0        1502.10        3520.88        7.83205        4.27996     
  47501.0        1503.16        3521.07        7.83250        4.27988     
  47601.0        1504.22        3521.25        7.83296        4.27980     
  47701.0        1505.28        3521.79        7.83484        4.28028     
  47801.0        1506.33        3521.97        7.83529        4.28020     
  47901.0        1507.38        3522.15        7.83573        4.28012     
  48001.0        1508.42        3522.34        7.83618        4.28004     
  48101.0        1509.46        3522.52        7.83664        4.27996     
  48201.0        1510.50        3522.71        7.83709        4.27989     
  48301.0        1511.53        3522.89        7.83755        4.27981     
  48401.0        1512.56        3522.35        7.83518        4.27862     
  48501.0        1513.58        3522.54        7.83567        4.27856     
  48601.0        1514.61        3522.74        7.83617        4.27850     
  48701.0        1515.62        3522.93        7.83666        4.27844     
  48801.0        1516.64        3523.12        7.83716        4.27839     
  48901.0        1517.64        3523.32        7.83766        4.27833     
  49001.0        1518.65        3523.51        7.83816        4.27828     
  49101.0        1519.65        3524.76        7.84330        4.28006     
  49201.0        1520.65        3524.94        7.84376        4.27999     
  49301.0        1521.64        3525.12        7.84421        4.27992     
  49401.0        1522.63        3525.31        7.84467        4.27985     
  49501.0        1523.62        3525.49        7.84513        4.27979     
  49601.0        1524.60        3525.68        7.84559        4.27972     
  49701.0        1525.58        3525.87        7.84606        4.27966     
  49801.0        1526.56        3525.92        7.84558        4.27924     
  49901.0        1527.53        3526.11        7.84606        4.27918     
  50001.0        1528.50        3526.21        7.84636        4.27904     
  50101.0        1529.46        3526.41        7.84691        4.27901     
  50201.0        1530.43        3526.61        7.84744        4.27898     
