|6.6.6
mars_bf97_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  44201.0        1580.59        3502.36        7.75516        4.24147     
  44301.0        1581.30        3502.59        7.75585        4.24153     
  44401.0        1582.00        3502.82        7.75654        4.24159     
  44501.0        1582.71        3502.89        7.75612        4.24126     
  44601.0        1583.41        3503.12        7.75680        4.24132     
  44701.0        1584.12        3503.35        7.75748        4.24138     
  44801.0        1584.82        3503.58        7.75816        4.24144     
  44901.0        1585.52        3503.81        7.75885        4.24150     
  45001.0        1586.22        3504.04        7.75953        4.24155     
  45101.0        1586.93        3504.26        7.76021        4.24161     
  45201.0        1587.63        3504.49        7.76089        4.24167     
  45301.0        1588.33        3505.03        7.76355        4.24243     
  45401.0        1589.03        3505.25        7.76421        4.24248     
  45501.0        1589.73        3505.48        7.76488        4.24253     
  45601.0        1590.43        3505.71        7.76555        4.24259     
  45701.0        1591.13        3505.93        7.76621        4.24264     
  45801.0        1591.83        3506.11        7.76650        4.24256     
  45901.0        1592.53        3506.34        7.76716        4.24262     
  46001.0        1593.23        3506.63        7.76835        4.24285     
  46101.0        1593.92        3506.79        7.76850        4.24273     
  46201.0        1594.62        3507.02        7.76917        4.24278     
  46301.0        1595.32        3507.24        7.76983        4.24284     
  46401.0        1596.01        3507.47        7.77050        4.24289     
  46501.0        1596.71        3507.76        7.77167        4.24312     
  46601.0        1597.41        3507.98        7.77233        4.24317     
  46701.0        1598.10        3508.21        7.77300        4.24322     
  46801.0        1598.80        3508.43        7.77366        4.24328     
  46901.0        1599.49        3508.60        7.77384        4.24317     
  47001.0        1600.19        3508.83        7.77451        4.24322     
  47101.0        1600.88        3509.05        7.77517        4.24328     
  47201.0        1601.57        3509.28        7.77584        4.24333     
  47301.0        1602.27        3509.50        7.77651        4.24339     
  47401.0        1602.96        3509.73        7.77718        4.24345     
  47501.0        1603.65        3509.96        7.77784        4.24350     
  47601.0        1604.34        3510.24        7.77897        4.24371     
  47701.0        1605.03        3510.41        7.77918        4.24361     
  47801.0        1605.72        3510.63        7.77984        4.24367     
  47901.0        1606.41        3510.86        7.78051        4.24373     
  48001.0        1607.10        3511.09        7.78118        4.24378     
  48101.0        1607.79        3511.31        7.78184        4.24384     
  48201.0        1608.48        3511.54        7.78251        4.24390     
  48301.0        1609.17        3511.76        7.78318        4.24395     
  48401.0        1609.86        3511.99        7.78384        4.24401     
  48501.0        1610.55        3512.30        7.78520        4.24430     
  48601.0        1611.24        3512.53        7.78588        4.24436     
  48701.0        1611.92        3512.68        7.78599        4.24423     
  48801.0        1612.61        3512.91        7.78668        4.24430     
  48901.0        1613.30        3513.14        7.78737        4.24436     
  49001.0        1613.98        3513.37        7.78806        4.24443     
  49101.0        1614.67        3513.60        7.78875        4.24449     
  49201.0        1615.35        3513.83        7.78944        4.24456     
  49301.0        1616.04        3514.11        7.79058        4.24478     
  49401.0        1616.72        3514.34        7.79126        4.24484     
  49501.0        1617.40        3514.56        7.79193        4.24490     
  49601.0        1618.09        3514.79        7.79260        4.24496     
