|6.6.6
mars_s99_1.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  40801.0        1556.39        3463.12        7.57625        4.20362     
  40901.0        1557.10        3463.35        7.57703        4.20367     
  41001.0        1557.82        3463.58        7.57781        4.20371     
  41101.0        1558.54        3463.81        7.57858        4.20376     
  41201.0        1559.26        3464.04        7.57936        4.20381     
  41301.0        1559.97        3464.27        7.58014        4.20386     
  41401.0        1560.69        3464.50        7.58091        4.20391     
  41501.0        1561.41        3464.73        7.58169        4.20395     
  41601.0        1562.12        3464.96        7.58247        4.20400     
  41701.0        1562.84        3465.19        7.58324        4.20405     
  41801.0        1563.55        3465.42        7.58402        4.20410     
  41901.0        1564.27        3465.65        7.58479        4.20415     
  42001.0        1564.98        3465.89        7.58557        4.20420     
  42101.0        1565.69        3466.12        7.58635        4.20424     
  42201.0        1566.41        3466.35        7.58712        4.20429     
  42301.0        1567.12        3466.58        7.58790        4.20434     
  42401.0        1567.83        3466.81        7.58867        4.20439     
  42501.0        1568.55        3467.04        7.58945        4.20444     
  42601.0        1569.26        3467.27        7.59022        4.20449     
  42701.0        1569.97        3467.50        7.59100        4.20454     
  42801.0        1570.68        3467.73        7.59177        4.20459     
  42901.0        1571.39        3467.96        7.59255        4.20464     
  43001.0        1572.10        3468.19        7.59333        4.20468     
  43101.0        1572.81        3468.42        7.59410        4.20473     
  43201.0        1573.52        3468.65        7.59488        4.20478     
  43301.0        1574.23        3468.88        7.59565        4.20483     
  43401.0        1574.94        3469.11        7.59642        4.20488     
  43501.0        1575.65        3469.34        7.59720        4.20493     
  43601.0        1576.35        3469.57        7.59797        4.20498     
  43701.0        1577.06        3469.80        7.59874        4.20503     
  43801.0        1577.77        3470.03        7.59951        4.20508     
  43901.0        1578.48        3470.26        7.60028        4.20513     
  44001.0        1579.18        3470.49        7.60106        4.20518     
  44101.0        1579.89        3470.71        7.60183        4.20523     
  44201.0        1580.59        3470.93        7.60277        4.20531     
  44301.0        1581.30        3471.17        7.60338        4.20533     
  44401.0        1582.00        3471.40        7.60415        4.20538     
  44501.0        1582.71        3471.63        7.60492        4.20543     
  44601.0        1583.41        3471.86        7.60569        4.20548     
  44701.0        1584.12        3472.09        7.60647        4.20553     
  44801.0        1584.82        3472.32        7.60724        4.20558     
  44901.0        1585.52        3472.55        7.60801        4.20563     
  45001.0        1586.22        3472.78        7.60878        4.20568     
