|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  38801.0        1600.37        3450.33        7.61969        4.21211     
  38901.0        1601.20        3450.37        7.61939        4.21176     
  39001.0        1602.03        3450.62        7.62024        4.21183     
  39101.0        1602.85        3450.86        7.62108        4.21190     
  39201.0        1603.67        3451.11        7.62193        4.21198     
  39301.0        1604.48        3451.58        7.62401        4.21251     
  39401.0        1605.29        3451.83        7.62487        4.21260     
  39501.0        1606.09        3452.09        7.62574        4.21268     
  39601.0        1606.89        3452.34        7.62661        4.21277     
  39701.0        1607.68        3452.35        7.62602        4.21233     
  39801.0        1608.46        3452.60        7.62689        4.21242     
  39901.0        1609.24        3452.86        7.62777        4.21252     
  40001.0        1610.02        3453.11        7.62865        4.21261     
  40101.0        1610.79        3453.37        7.62953        4.21271     
  40201.0        1611.55        3453.53        7.62995        4.21264     
  40301.0        1612.31        3453.79        7.63084        4.21273     
  40401.0        1613.06        3454.04        7.63173        4.21284     
  40501.0        1613.81        3454.06        7.63183        4.21260     
  40601.0        1614.56        3454.32        7.63271        4.21270     
  40701.0        1615.30        3454.85        7.63449        4.21319     
  40801.0        1616.03        3455.11        7.63539        4.21330     
  40901.0        1616.76        3455.37        7.63629        4.21341     
  41001.0        1617.49        3455.62        7.63719        4.21352     
  41101.0        1618.21        3455.88        7.63810        4.21363     
  41201.0        1618.92        3456.14        7.63900        4.21375     
  41301.0        1619.63        3455.96        7.63914        4.21345     
  41401.0        1620.34        3456.22        7.64005        4.21356     
  41501.0        1621.04        3456.47        7.64095        4.21368     
  41601.0        1621.74        3456.73        7.64186        4.21380     
  41701.0        1622.43        3456.99        7.64278        4.21392     
  41801.0        1623.12        3457.25        7.64369        4.21404     
  41901.0        1623.80        3457.51        7.64461        4.21417     
  42001.0        1624.48        3457.77        7.64553        4.21429     
  42101.0        1625.15        3458.01        7.64632        4.21438     
  42201.0        1625.82        3458.27        7.64725        4.21451     
  42301.0        1626.49        3458.54        7.64818        4.21464     
  42401.0        1627.15        3458.80        7.64912        4.21478     
  42501.0        1627.81        3459.06        7.65006        4.21491     
  42601.0        1628.46        3459.32        7.65100        4.21505     
