|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  32801.0        1538.81        3470.28        7.64784        4.21830     
  32901.0        1540.05        3470.45        7.64823        4.21815     
  33001.0        1541.28        3470.61        7.64862        4.21801     
  33101.0        1542.50        3470.78        7.64901        4.21787     
  33201.0        1543.71        3470.95        7.64941        4.21773     
  33301.0        1544.92        3471.12        7.64982        4.21759     
  33401.0        1546.12        3471.30        7.65023        4.21746     
  33501.0        1547.31        3471.47        7.65065        4.21734     
  33601.0        1548.49        3471.64        7.65107        4.21721     
  33701.0        1549.66        3471.82        7.65150        4.21709     
  33801.0        1550.83        3471.99        7.65193        4.21697     
  33901.0        1551.99        3472.17        7.65236        4.21686     
  34001.0        1553.14        3472.35        7.65281        4.21675     
  34101.0        1554.28        3472.53        7.65325        4.21664     
  34201.0        1555.42        3472.71        7.65371        4.21653     
  34301.0        1556.55        3473.09        7.65519        4.21681     
  34401.0        1557.67        3473.28        7.65570        4.21672     
  34501.0        1558.78        3473.47        7.65621        4.21664     
  34601.0        1559.89        3473.67        7.65673        4.21657     
  34701.0        1560.99        3473.86        7.65725        4.21649     
  34801.0        1562.08        3474.06        7.65777        4.21642     
  34901.0        1563.17        3474.25        7.65830        4.21635     
  35001.0        1564.25        3474.45        7.65884        4.21629     
  35101.0        1565.32        3474.65        7.65938        4.21623     
  35201.0        1566.38        3474.84        7.65992        4.21617     
  35301.0        1567.44        3475.04        7.66047        4.21611     
  35401.0        1568.49        3475.24        7.66103        4.21606     
  35501.0        1569.53        3475.45        7.66158        4.21601     
  35601.0        1570.57        3475.65        7.66215        4.21596     
  35701.0        1571.60        3475.85        7.66271        4.21591     
  35801.0        1572.62        3476.06        7.66328        4.21587     
  35901.0        1573.64        3476.26        7.66386        4.21583     
  36001.0        1574.65        3476.47        7.66444        4.21579     
  36101.0        1575.65        3476.67        7.66502        4.21576     
  36201.0        1576.65        3476.88        7.66561        4.21573     
  36301.0        1577.64        3477.08        7.66619        4.21569     
  36401.0        1578.62        3477.29        7.66677        4.21566     
  36501.0        1579.60        3477.50        7.66736        4.21563     
  36601.0        1580.57        3477.70        7.66794        4.21560     
  36701.0        1581.53        3477.91        7.66854        4.21558     
  36801.0        1582.49        3478.12        7.66913        4.21555     
  36901.0        1583.44        3478.33        7.66973        4.21553     
  37001.0        1584.39        3478.54        7.67034        4.21552     
  37101.0        1585.33        3478.75        7.67095        4.21550     
  37201.0        1586.26        3478.96        7.67156        4.21549     
  37301.0        1587.18        3479.17        7.67218        4.21548     
  37401.0        1588.11        3479.51        7.67345        4.21571     
