|6.6.6
mars_kc08_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  36501.0        1525.15        3459.85        7.67441        4.25536     
  36601.0        1525.88        3460.10        7.67518        4.25541     
  36701.0        1526.62        3460.34        7.67594        4.25547     
  36801.0        1527.35        3460.59        7.67671        4.25552     
  36901.0        1528.08        3460.83        7.67748        4.25557     
  37001.0        1528.82        3461.08        7.67824        4.25563     
  37101.0        1529.55        3461.32        7.67901        4.25568     
  37201.0        1530.28        3461.57        7.67978        4.25573     
  37301.0        1531.01        3461.81        7.68054        4.25579     
  37401.0        1531.74        3462.06        7.68131        4.25584     
  37501.0        1532.47        3462.30        7.68208        4.25590     
  37601.0        1533.20        3462.55        7.68284        4.25595     
  37701.0        1533.93        3462.79        7.68361        4.25600     
  37801.0        1534.66        3463.04        7.68437        4.25606     
  37901.0        1535.39        3463.28        7.68514        4.25611     
  38001.0        1536.12        3463.52        7.68590        4.25616     
  38101.0        1536.85        3463.77        7.68667        4.25622     
  38201.0        1537.58        3464.01        7.68743        4.25627     
  38301.0        1538.31        3464.26        7.68820        4.25633     
  38401.0        1539.03        3464.50        7.68896        4.25638     
  38501.0        1539.76        3463.84        7.68473        4.25468     
  38601.0        1540.49        3464.08        7.68548        4.25474     
  38701.0        1541.21        3464.32        7.68624        4.25479     
  38801.0        1541.94        3464.57        7.68700        4.25484     
  38901.0        1542.67        3465.69        7.69258        4.25658     
  39001.0        1543.39        3465.92        7.69330        4.25662     
  39101.0        1544.12        3466.16        7.69402        4.25666     
  39201.0        1544.84        3466.40        7.69474        4.25670     
  39301.0        1545.57        3466.63        7.69545        4.25674     
  39401.0        1546.29        3466.87        7.69617        4.25678     
  39501.0        1547.01        3467.10        7.69689        4.25682     
  39601.0        1547.74        3467.34        7.69760        4.25686     
  39701.0        1548.46        3467.58        7.69832        4.25689     
  39801.0        1549.18        3467.81        7.69904        4.25693     
  39901.0        1549.90        3468.05        7.69976        4.25697     
  40001.0        1550.63        3468.28        7.70047        4.25701     
  40101.0        1551.35        3468.52        7.70119        4.25705     
  40201.0        1552.07        3468.76        7.70191        4.25709     
  40301.0        1552.79        3468.99        7.70262        4.25713     
  40401.0        1553.51        3469.23        7.70334        4.25717     
  40501.0        1554.23        3469.46        7.70406        4.25721     
  40601.0        1554.95        3469.70        7.70477        4.25725     
  40701.0        1555.67        3469.93        7.70549        4.25729     
  40801.0        1556.39        3470.17        7.70620        4.25733     
  40901.0        1557.10        3470.40        7.70692        4.25737     
  41001.0        1557.82        3470.64        7.70764        4.25741     
  41101.0        1558.54        3470.88        7.70835        4.25745     
  41201.0        1559.26        3471.11        7.70907        4.25749     
  41301.0        1559.97        3471.08        7.70827        4.25700     
  41401.0        1560.69        3471.31        7.70900        4.25705     
  41501.0        1561.41        3471.55        7.70973        4.25709     
  41601.0        1562.12        3471.79        7.71046        4.25714     
  41701.0        1562.84        3472.03        7.71119        4.25718     
  41801.0        1563.55        3472.27        7.71193        4.25723     
  41901.0        1564.27        3472.51        7.71266        4.25727     
  42001.0        1564.98        3472.74        7.71339        4.25732     
  42101.0        1565.69        3472.98        7.71412        4.25737     
  42201.0        1566.41        3473.22        7.71485        4.25741     
  42301.0        1567.12        3473.46        7.71558        4.25746     
  42401.0        1567.83        3473.69        7.71631        4.25751     
  42501.0        1568.55        3473.93        7.71704        4.25755     
  42601.0        1569.26        3474.17        7.71777        4.25760     
  42701.0        1569.97        3474.41        7.71850        4.25764     
  42801.0        1570.68        3474.65        7.71923        4.25769     
  42901.0        1571.39        3474.88        7.71996        4.25774     
  43001.0        1572.10        3475.12        7.72069        4.25778     
  43101.0        1572.81        3475.36        7.72142        4.25783     
  43201.0        1573.52        3475.60        7.72215        4.25788     
  43301.0        1574.23        3475.83        7.72288        4.25793     
  43401.0        1574.94        3476.07        7.72360        4.25797     
  43501.0        1575.65        3476.31        7.72433        4.25802     
  43601.0        1576.35        3476.55        7.72506        4.25807     
  43701.0        1577.06        3476.78        7.72579        4.25811     
  43801.0        1577.77        3477.02        7.72652        4.25816     
  43901.0        1578.48        3477.26        7.72725        4.25821     
  44001.0        1579.18        3477.50        7.72798        4.25826     
  44101.0        1579.89        3477.73        7.72871        4.25830     
  44201.0        1580.59        3477.97        7.72944        4.25835     
  44301.0        1581.30        3478.21        7.73016        4.25840     
  44401.0        1582.00        3478.45        7.73089        4.25845     
  44501.0        1582.71        3478.49        7.73048        4.25810     
  44601.0        1583.41        3478.73        7.73120        4.25815     
  44701.0        1584.12        3478.97        7.73192        4.25819     
  44801.0        1584.82        3479.20        7.73264        4.25824     
  44901.0        1585.52        3479.44        7.73336        4.25828     
  45001.0        1586.22        3479.67        7.73408        4.25833     
  45101.0        1586.93        3479.91        7.73480        4.25837     
  45201.0        1587.63        3480.14        7.73552        4.25842     
  45301.0        1588.33        3480.72        7.73825        4.25917     
  45401.0        1589.03        3480.96        7.73895        4.25921     
  45501.0        1589.73        3481.19        7.73966        4.25925     
  45601.0        1590.43        3481.42        7.74036        4.25929     
  45701.0        1591.13        3481.65        7.74106        4.25933     
  45801.0        1591.83        3481.83        7.74137        4.25924     
  45901.0        1592.53        3482.06        7.74208        4.25928     
  46001.0        1593.23        3482.37        7.74331        4.25950     
  46101.0        1593.92        3482.53        7.74349        4.25936     
  46201.0        1594.62        3482.76        7.74419        4.25940     
  46301.0        1595.32        3482.99        7.74490        4.25944     
  46401.0        1596.01        3483.22        7.74560        4.25949     
  46501.0        1596.71        3483.54        7.74682        4.25970     
  46601.0        1597.41        3483.77        7.74752        4.25974     
  46701.0        1598.10        3484.00        7.74822        4.25979     
  46801.0        1598.80        3484.23        7.74892        4.25983     
  46901.0        1599.49        3484.39        7.74912        4.25970     
  47001.0        1600.19        3484.62        7.74983        4.25974     
  47101.0        1600.88        3484.85        7.75053        4.25978     
  47201.0        1601.57        3485.09        7.75123        4.25982     
  47301.0        1602.27        3485.32        7.75194        4.25986     
  47401.0        1602.96        3485.55        7.75264        4.25991     
  47501.0        1603.65        3485.78        7.75335        4.25995     
  47601.0        1604.34        3486.09        7.75452        4.26016     
  47701.0        1605.03        3486.25        7.75475        4.26004     
  47801.0        1605.72        3486.48        7.75546        4.26008     
  47901.0        1606.41        3486.71        7.75616        4.26012     
  48001.0        1607.10        3486.95        7.75686        4.26016     
  48101.0        1607.79        3487.18        7.75757        4.26021     
  48201.0        1608.48        3487.41        7.75827        4.26025     
  48301.0        1609.17        3487.64        7.75898        4.26029     
  48401.0        1609.86        3487.88        7.75968        4.26034     
  48501.0        1610.55        3488.22        7.76109        4.26063     
  48601.0        1611.24        3488.45        7.76180        4.26067     
  48701.0        1611.92        3488.60        7.76194        4.26052     
  48801.0        1612.61        3488.83        7.76267        4.26057     
  48901.0        1613.30        3489.07        7.76339        4.26062     
  49001.0        1613.98        3489.30        7.76412        4.26068     
  49101.0        1614.67        3489.54        7.76485        4.26073     
  49201.0        1615.35        3489.78        7.76558        4.26078     
  49301.0        1616.04        3490.08        7.76677        4.26100     
  49401.0        1616.72        3490.32        7.76748        4.26104     
  49501.0        1617.40        3490.55        7.76819        4.26109     
  49601.0        1618.09        3490.78        7.76890        4.26114     
